[Thread 4846] ✅ Checking Point (2.419192, 1.766446) -> ring_start=155072, ring_end=155104, Inside=0, Case=1
[Thread 4847] ✅ Checking Point (1.766446, 1.379944) -> ring_start=155104, ring_end=155136, Inside=0, Case=0
[Thread 4848] ✅ Checking Point (1.379944, 2.498305) -> ring_start=155136, ring_end=155168, Inside=1, Case=1
[Thread 4849] ✅ Checking Point (2.498305, 2.090546) -> ring_start=155168, ring_end=155200, Inside=0, Case=0
[Thread 4850] ✅ Checking Point (2.090546, 2.107084) -> ring_start=155200, ring_end=155232, Inside=1, Case=1
[Thread 4851] ✅ Checking Point (2.107084, 1.971111) -> ring_start=155232, ring_end=155264, Inside=0, Case=0
[Thread 4852] ✅ Checking Point (1.971111, 2.720230) -> ring_start=155264, ring_end=155296, Inside=1, Case=1
[Thread 4853] ✅ Checking Point (2.720230, 1.018368) -> ring_start=155296, ring_end=155328, Inside=0, Case=0
[Thread 4854] ✅ Checking Point (1.018368, 1.325614) -> ring_start=155328, ring_end=155360, Inside=1, Case=1
[Thread 4855] ✅ Checking Point (1.325614, 2.055632) -> ring_start=155360, ring_end=155392, Inside=0, Case=0
[Thread 4856] ✅ Checking Point (2.055632, 1.140981) -> ring_start=155392, ring_end=155424, Inside=0, Case=1
[Thread 4857] ✅ Checking Point (1.140981, 2.960749) -> ring_start=155424, ring_end=155456, Inside=0, Case=1
[Thread 4858] ✅ Checking Point (2.960749, 0.858648) -> ring_start=155456, ring_end=155488, Inside=0, Case=1
[Thread 4859] ✅ Checking Point (0.858648, 1.639038) -> ring_start=155488, ring_end=155520, Inside=0, Case=1
[Thread 4860] ✅ Checking Point (1.639038, 2.635708) -> ring_start=155520, ring_end=155552, Inside=1, Case=1
[Thread 4861] ✅ Checking Point (2.635708, 2.953146) -> ring_start=155552, ring_end=155584, Inside=0, Case=0
[Thread 4862] ✅ Checking Point (2.953146, 2.687917) -> ring_start=155584, ring_end=155616, Inside=0, Case=1
[Thread 4863] ✅ Checking Point (2.687917, 1.254847) -> ring_start=155616, ring_end=155648, Inside=0, Case=0
[Thread 4864] ✅ Checking Point (1.254847, 2.061166) -> ring_start=155648, ring_end=155680, Inside=1, Case=1
[Thread 4865] ✅ Checking Point (2.061166, 2.862513) -> ring_start=155680, ring_end=155712, Inside=0, Case=0
[Thread 4866] ✅ Checking Point (2.862513, 1.832050) -> ring_start=155712, ring_end=155744, Inside=0, Case=1
[Thread 4867] ✅ Checking Point (1.832050, 0.840934) -> ring_start=155744, ring_end=155776, Inside=0, Case=0
[Thread 4868] ✅ Checking Point (0.840934, 2.654355) -> ring_start=155776, ring_end=155808, Inside=1, Case=1
[Thread 4869] ✅ Checking Point (2.654355, 2.990715) -> ring_start=155808, ring_end=155840, Inside=0, Case=0
[Thread 4870] ✅ Checking Point (2.990715, 0.563091) -> ring_start=155840, ring_end=155872, Inside=0, Case=1
[Thread 4871] ✅ Checking Point (0.563091, 0.720523) -> ring_start=155872, ring_end=155904, Inside=0, Case=1
[Thread 4872] ✅ Checking Point (0.720523, 2.821519) -> ring_start=155904, ring_end=155936, Inside=1, Case=1
[Thread 4873] ✅ Checking Point (2.821519, 2.886540) -> ring_start=155936, ring_end=155968, Inside=0, Case=0
[Thread 4874] ✅ Checking Point (2.886540, 1.823922) -> ring_start=155968, ring_end=156000, Inside=0, Case=1
[Thread 4875] ✅ Checking Point (1.823922, 2.355548) -> ring_start=156000, ring_end=156032, Inside=0, Case=1
[Thread 4876] ✅ Checking Point (2.355548, 0.942916) -> ring_start=156032, ring_end=156064, Inside=0, Case=1
[Thread 4877] ✅ Checking Point (0.942916, 2.363319) -> ring_start=156064, ring_end=156096, Inside=0, Case=1
[Thread 4878] ✅ Checking Point (2.363319, 0.083210) -> ring_start=156096, ring_end=156128, Inside=0, Case=1
[Thread 4879] ✅ Checking Point (0.083210, 0.063255) -> ring_start=156128, ring_end=156160, Inside=0, Case=1
[Thread 4880] ✅ Checking Point (0.063255, 2.898576) -> ring_start=156160, ring_end=156192, Inside=1, Case=1
[Thread 4881] ✅ Checking Point (2.898576, 0.282992) -> ring_start=156192, ring_end=156224, Inside=0, Case=0
[Thread 4882] ✅ Checking Point (0.282992, 0.007656) -> ring_start=156224, ring_end=156256, Inside=0, Case=1
[Thread 4883] ✅ Checking Point (0.007656, 0.356066) -> ring_start=156256, ring_end=156288, Inside=0, Case=1
[Thread 4884] ✅ Checking Point (0.356066, 0.701570) -> ring_start=156288, ring_end=156320, Inside=1, Case=1
[Thread 4885] ✅ Checking Point (0.701570, 2.209302) -> ring_start=156320, ring_end=156352, Inside=0, Case=0
[Thread 4886] ✅ Checking Point (2.209302, 1.069107) -> ring_start=156352, ring_end=156384, Inside=0, Case=1
[Thread 4887] ✅ Checking Point (1.069107, 2.626593) -> ring_start=156384, ring_end=156416, Inside=0, Case=1
[Thread 4888] ✅ Checking Point (2.626593, 1.858947) -> ring_start=156416, ring_end=156448, Inside=0, Case=1
[Thread 4889] ✅ Checking Point (1.858947, 1.624287) -> ring_start=156448, ring_end=156480, Inside=0, Case=0
[Thread 4890] ✅ Checking Point (1.624287, 0.970323) -> ring_start=156480, ring_end=156512, Inside=0, Case=1
[Thread 4891] ✅ Checking Point (0.970323, 1.975141) -> ring_start=156512, ring_end=156544, Inside=0, Case=1
[Thread 4892] ✅ Checking Point (1.975141, 1.829889) -> ring_start=156544, ring_end=156576, Inside=0, Case=1
[Thread 4893] ✅ Checking Point (1.829889, 0.650946) -> ring_start=156576, ring_end=156608, Inside=0, Case=0
[Thread 4894] ✅ Checking Point (0.650946, 2.376265) -> ring_start=156608, ring_end=156640, Inside=1, Case=1
[Thread 4895] ✅ Checking Point (2.376265, 2.231443) -> ring_start=156640, ring_end=156672, Inside=0, Case=0
[Thread 4896] ✅ Checking Point (2.231443, 1.891808) -> ring_start=156672, ring_end=156704, Inside=0, Case=1
[Thread 4897] ✅ Checking Point (1.891808, 1.841628) -> ring_start=156704, ring_end=156736, Inside=0, Case=1
[Thread 4898] ✅ Checking Point (1.841628, 1.575654) -> ring_start=156736, ring_end=156768, Inside=0, Case=1
[Thread 4899] ✅ Checking Point (1.575654, 2.348700) -> ring_start=156768, ring_end=156800, Inside=0, Case=1
[Thread 4900] ✅ Checking Point (2.348700, 1.688239) -> ring_start=156800, ring_end=156832, Inside=0, Case=1
[Thread 4901] ✅ Checking Point (1.688239, 1.041076) -> ring_start=156832, ring_end=156864, Inside=0, Case=0
[Thread 4902] ✅ Checking Point (1.041076, 0.646714) -> ring_start=156864, ring_end=156896, Inside=0, Case=1
[Thread 4903] ✅ Checking Point (0.646714, 2.514494) -> ring_start=156896, ring_end=156928, Inside=1, Case=1
[Thread 4904] ✅ Checking Point (2.514494, 2.282059) -> ring_start=156928, ring_end=156960, Inside=0, Case=1
[Thread 4905] ✅ Checking Point (2.282059, 1.556575) -> ring_start=156960, ring_end=156992, Inside=0, Case=0
[Thread 4906] ✅ Checking Point (1.556575, 0.660890) -> ring_start=156992, ring_end=157024, Inside=0, Case=1
[Thread 4907] ✅ Checking Point (0.660890, 0.812624) -> ring_start=157024, ring_end=157056, Inside=0, Case=1
[Thread 4908] ✅ Checking Point (0.812624, 0.537951) -> ring_start=157056, ring_end=157088, Inside=0, Case=1
[Thread 4909] ✅ Checking Point (0.537951, 1.117473) -> ring_start=157088, ring_end=157120, Inside=0, Case=1
[Thread 4910] ✅ Checking Point (1.117473, 0.894401) -> ring_start=157120, ring_end=157152, Inside=0, Case=1
[Thread 4911] ✅ Checking Point (0.894401, 0.635057) -> ring_start=157152, ring_end=157184, Inside=0, Case=0
[Thread 4912] ✅ Checking Point (0.635057, 1.226708) -> ring_start=157184, ring_end=157216, Inside=1, Case=1
[Thread 4913] ✅ Checking Point (1.226708, 1.103856) -> ring_start=157216, ring_end=157248, Inside=0, Case=0
[Thread 4914] ✅ Checking Point (1.103856, 0.726854) -> ring_start=157248, ring_end=157280, Inside=0, Case=1
[Thread 4915] ✅ Checking Point (0.726854, 0.544104) -> ring_start=157280, ring_end=157312, Inside=0, Case=0
[Thread 4916] ✅ Checking Point (0.544104, 2.331748) -> ring_start=157312, ring_end=157344, Inside=1, Case=1
[Thread 4917] ✅ Checking Point (2.331748, 1.118433) -> ring_start=157344, ring_end=157376, Inside=0, Case=0
[Thread 4918] ✅ Checking Point (1.118433, 0.665615) -> ring_start=157376, ring_end=157408, Inside=0, Case=1
[Thread 4919] ✅ Checking Point (0.665615, 2.303465) -> ring_start=157408, ring_end=157440, Inside=0, Case=1
[Thread 4920] ✅ Checking Point (2.303465, 2.901689) -> ring_start=157440, ring_end=157472, Inside=1, Case=1
[Thread 4921] ✅ Checking Point (2.901689, 0.548518) -> ring_start=157472, ring_end=157504, Inside=0, Case=0
[Thread 4922] ✅ Checking Point (0.548518, 1.001440) -> ring_start=157504, ring_end=157536, Inside=1, Case=1
[Thread 4923] ✅ Checking Point (1.001440, 2.177321) -> ring_start=157536, ring_end=157568, Inside=0, Case=0
[Thread 4924] ✅ Checking Point (2.177321, 2.124799) -> ring_start=157568, ring_end=157600, Inside=1, Case=1
[Thread 4925] ✅ Checking Point (2.124799, 2.839963) -> ring_start=157600, ring_end=157632, Inside=1, Case=1
[Thread 4926] ✅ Checking Point (2.839963, 2.298876) -> ring_start=157632, ring_end=157664, Inside=0, Case=1
[Thread 4927] ✅ Checking Point (2.298876, 1.716753) -> ring_start=157664, ring_end=157696, Inside=0, Case=0
[Thread 4928] ✅ Checking Point (1.716753, 2.697147) -> ring_start=157696, ring_end=157728, Inside=1, Case=1
[Thread 4929] ✅ Checking Point (2.697147, 0.740224) -> ring_start=157728, ring_end=157760, Inside=0, Case=0
[Thread 4930] ✅ Checking Point (0.740224, 2.998412) -> ring_start=157760, ring_end=157792, Inside=1, Case=1
[Thread 4931] ✅ Checking Point (2.998412, 1.319983) -> ring_start=157792, ring_end=157824, Inside=0, Case=0
[Thread 4932] ✅ Checking Point (1.319983, 2.408998) -> ring_start=157824, ring_end=157856, Inside=1, Case=1
[Thread 4933] ✅ Checking Point (2.408998, 1.142648) -> ring_start=157856, ring_end=157888, Inside=0, Case=0
[Thread 4934] ✅ Checking Point (1.142648, 2.434442) -> ring_start=157888, ring_end=157920, Inside=1, Case=1
[Thread 4935] ✅ Checking Point (2.434442, 1.046447) -> ring_start=157920, ring_end=157952, Inside=0, Case=0
[Thread 4936] ✅ Checking Point (1.046447, 0.367695) -> ring_start=157952, ring_end=157984, Inside=0, Case=1
[Thread 4937] ✅ Checking Point (0.367695, 0.455744) -> ring_start=157984, ring_end=158016, Inside=0, Case=1
[Thread 4938] ✅ Checking Point (0.455744, 1.000534) -> ring_start=158016, ring_end=158048, Inside=1, Case=1
[Thread 4939] ✅ Checking Point (1.000534, 1.725487) -> ring_start=158048, ring_end=158080, Inside=0, Case=0
[Thread 4940] ✅ Checking Point (1.725487, 2.296352) -> ring_start=158080, ring_end=158112, Inside=1, Case=1
[Thread 4941] ✅ Checking Point (2.296352, 1.214345) -> ring_start=158112, ring_end=158144, Inside=0, Case=0
[Thread 4942] ✅ Checking Point (1.214345, 1.412002) -> ring_start=158144, ring_end=158176, Inside=1, Case=1
[Thread 4943] ✅ Checking Point (1.412002, 2.622667) -> ring_start=158176, ring_end=158208, Inside=0, Case=0
[Thread 4944] ✅ Checking Point (2.622667, 2.229901) -> ring_start=158208, ring_end=158240, Inside=0, Case=1
[Thread 4945] ✅ Checking Point (2.229901, 0.111294) -> ring_start=158240, ring_end=158272, Inside=0, Case=0
[Thread 4946] ✅ Checking Point (0.111294, 1.015181) -> ring_start=158272, ring_end=158304, Inside=1, Case=1
[Thread 4947] ✅ Checking Point (1.015181, 2.665321) -> ring_start=158304, ring_end=158336, Inside=0, Case=0
[Thread 4948] ✅ Checking Point (2.665321, 1.545409) -> ring_start=158336, ring_end=158368, Inside=0, Case=1
[Thread 4949] ✅ Checking Point (1.545409, 1.705263) -> ring_start=158368, ring_end=158400, Inside=0, Case=1
[Thread 4950] ✅ Checking Point (1.705263, 2.262502) -> ring_start=158400, ring_end=158432, Inside=1, Case=1
[Thread 4951] ✅ Checking Point (2.262502, 0.583954) -> ring_start=158432, ring_end=158464, Inside=0, Case=0
[Thread 4952] ✅ Checking Point (0.583954, 0.128417) -> ring_start=158464, ring_end=158496, Inside=0, Case=1
[Thread 4953] ✅ Checking Point (0.128417, 1.569856) -> ring_start=158496, ring_end=158528, Inside=0, Case=1
[Thread 4954] ✅ Checking Point (1.569856, 0.673573) -> ring_start=158528, ring_end=158560, Inside=0, Case=1
[Thread 4955] ✅ Checking Point (0.673573, 0.839677) -> ring_start=158560, ring_end=158592, Inside=0, Case=1
[Thread 4956] ✅ Checking Point (0.839677, 0.322181) -> ring_start=158592, ring_end=158624, Inside=0, Case=1
[Thread 4957] ✅ Checking Point (0.322181, 1.490152) -> ring_start=158624, ring_end=158656, Inside=0, Case=1
[Thread 4958] ✅ Checking Point (1.490152, 0.565221) -> ring_start=158656, ring_end=158688, Inside=0, Case=1
[Thread 4959] ✅ Checking Point (0.565221, 0.257761) -> ring_start=158688, ring_end=158720, Inside=0, Case=0
[Thread 4960] ✅ Checking Point (0.257761, 0.799571) -> ring_start=158720, ring_end=158752, Inside=1, Case=1
[Thread 4961] ✅ Checking Point (0.799571, 2.843509) -> ring_start=158752, ring_end=158784, Inside=0, Case=0
[Thread 4962] ✅ Checking Point (2.843509, 0.220037) -> ring_start=158784, ring_end=158816, Inside=0, Case=1
[Thread 4963] ✅ Checking Point (0.220037, 0.293724) -> ring_start=158816, ring_end=158848, Inside=0, Case=1
[Thread 4964] ✅ Checking Point (0.293724, 2.119549) -> ring_start=158848, ring_end=158880, Inside=1, Case=1
[Thread 4965] ✅ Checking Point (2.119549, 0.368972) -> ring_start=158880, ring_end=158912, Inside=0, Case=0
[Thread 4966] ✅ Checking Point (0.368972, 2.016836) -> ring_start=158912, ring_end=158944, Inside=1, Case=1
[Thread 4967] ✅ Checking Point (2.016836, 0.545749) -> ring_start=158944, ring_end=158976, Inside=0, Case=0
[Thread 4968] ✅ Checking Point (0.545749, 0.657739) -> ring_start=158976, ring_end=159008, Inside=1, Case=1
[Thread 4969] ✅ Checking Point (0.657739, 2.836836) -> ring_start=159008, ring_end=159040, Inside=0, Case=0
[Thread 4970] ✅ Checking Point (2.836836, 1.010412) -> ring_start=159040, ring_end=159072, Inside=0, Case=1
[Thread 4971] ✅ Checking Point (1.010412, 1.808091) -> ring_start=159072, ring_end=159104, Inside=0, Case=1
[Thread 4972] ✅ Checking Point (1.808091, 1.076487) -> ring_start=159104, ring_end=159136, Inside=0, Case=1
[Thread 4973] ✅ Checking Point (1.076487, 1.599240) -> ring_start=159136, ring_end=159168, Inside=0, Case=1
[Thread 4974] ✅ Checking Point (1.599240, 2.633515) -> ring_start=159168, ring_end=159200, Inside=1, Case=1
[Thread 4975] ✅ Checking Point (2.633515, 2.083189) -> ring_start=159200, ring_end=159232, Inside=0, Case=0
[Thread 4976] ✅ Checking Point (2.083189, 1.945070) -> ring_start=159232, ring_end=159264, Inside=0, Case=1
[Thread 4977] ✅ Checking Point (1.945070, 2.420904) -> ring_start=159264, ring_end=159296, Inside=1, Case=1
[Thread 4978] ✅ Checking Point (2.420904, 2.821342) -> ring_start=159296, ring_end=159328, Inside=1, Case=1
[Thread 4979] ✅ Checking Point (2.821342, 0.821389) -> ring_start=159328, ring_end=159360, Inside=0, Case=0
[Thread 4980] ✅ Checking Point (0.821389, 2.214144) -> ring_start=159360, ring_end=159392, Inside=1, Case=1
[Thread 4981] ✅ Checking Point (2.214144, 2.608221) -> ring_start=159392, ring_end=159424, Inside=0, Case=0
[Thread 4982] ✅ Checking Point (2.608221, 1.148910) -> ring_start=159424, ring_end=159456, Inside=0, Case=1
[Thread 4983] ✅ Checking Point (1.148910, 0.957273) -> ring_start=159456, ring_end=159488, Inside=0, Case=0
[Thread 4984] ✅ Checking Point (0.957273, 1.996556) -> ring_start=159488, ring_end=159520, Inside=1, Case=1
[Thread 4985] ✅ Checking Point (1.996556, 0.950221) -> ring_start=159520, ring_end=159552, Inside=0, Case=0
[Thread 4986] ✅ Checking Point (0.950221, 0.551785) -> ring_start=159552, ring_end=159584, Inside=0, Case=1
[Thread 4987] ✅ Checking Point (0.551785, 1.274873) -> ring_start=159584, ring_end=159616, Inside=0, Case=1
[Thread 4988] ✅ Checking Point (1.274873, 2.047561) -> ring_start=159616, ring_end=159648, Inside=1, Case=1
[Thread 4989] ✅ Checking Point (2.047561, 2.889375) -> ring_start=159648, ring_end=159680, Inside=0, Case=0
[Thread 4990] ✅ Checking Point (2.889375, 0.561064) -> ring_start=159680, ring_end=159712, Inside=0, Case=1
[Thread 4991] ✅ Checking Point (0.561064, 1.748727) -> ring_start=159712, ring_end=159744, Inside=0, Case=1
[Thread 4992] ✅ Checking Point (1.748727, 0.001707) -> ring_start=159744, ring_end=159776, Inside=0, Case=1
[Thread 4993] ✅ Checking Point (0.001707, 2.978368) -> ring_start=159776, ring_end=159808, Inside=0, Case=1
[Thread 4994] ✅ Checking Point (2.978368, 2.509799) -> ring_start=159808, ring_end=159840, Inside=0, Case=1
[Thread 4995] ✅ Checking Point (2.509799, 2.847875) -> ring_start=159840, ring_end=159872, Inside=0, Case=1
[Thread 4996] ✅ Checking Point (2.847875, 2.344824) -> ring_start=159872, ring_end=159904, Inside=0, Case=1
[Thread 4997] ✅ Checking Point (2.344824, 2.718781) -> ring_start=159904, ring_end=159936, Inside=0, Case=1
[Thread 4998] ✅ Checking Point (2.718781, 0.755663) -> ring_start=159936, ring_end=159968, Inside=0, Case=1
[Thread 4999] ✅ Checking Point (0.755663, 1.845555) -> ring_start=159968, ring_end=160000, Inside=0, Case=1
[Thread 5000] ✅ Checking Point (1.845555, 0.369533) -> ring_start=160000, ring_end=160032, Inside=0, Case=1
[Thread 5001] ✅ Checking Point (0.369533, 2.697018) -> ring_start=160032, ring_end=160064, Inside=0, Case=1
[Thread 5002] ✅ Checking Point (2.697018, 2.733967) -> ring_start=160064, ring_end=160096, Inside=1, Case=1
[Thread 5003] ✅ Checking Point (2.733967, 2.119198) -> ring_start=160096, ring_end=160128, Inside=0, Case=0
[Thread 5004] ✅ Checking Point (2.119198, 1.543304) -> ring_start=160128, ring_end=160160, Inside=0, Case=1
[Thread 5005] ✅ Checking Point (1.543304, 1.680619) -> ring_start=160160, ring_end=160192, Inside=0, Case=1
[Thread 5006] ✅ Checking Point (1.680619, 0.452117) -> ring_start=160192, ring_end=160224, Inside=0, Case=1
[Thread 5007] ✅ Checking Point (0.452117, 0.202272) -> ring_start=160224, ring_end=160256, Inside=0, Case=0
[Thread 5008] ✅ Checking Point (0.202272, 1.539258) -> ring_start=160256, ring_end=160288, Inside=1, Case=1
[Thread 5009] ✅ Checking Point (1.539258, 1.553335) -> ring_start=160288, ring_end=160320, Inside=0, Case=0
[Thread 5010] ✅ Checking Point (1.553335, 0.975709) -> ring_start=160320, ring_end=160352, Inside=0, Case=1
[Thread 5011] ✅ Checking Point (0.975709, 2.195620) -> ring_start=160352, ring_end=160384, Inside=0, Case=1
[Thread 5012] ✅ Checking Point (2.195620, 1.777829) -> ring_start=160384, ring_end=160416, Inside=0, Case=1
[Thread 5013] ✅ Checking Point (1.777829, 0.793921) -> ring_start=160416, ring_end=160448, Inside=0, Case=0
[Thread 5014] ✅ Checking Point (0.793921, 1.134293) -> ring_start=160448, ring_end=160480, Inside=1, Case=1
[Thread 5015] ✅ Checking Point (1.134293, 1.289584) -> ring_start=160480, ring_end=160512, Inside=0, Case=0
[Thread 5016] ✅ Checking Point (1.289584, 1.856185) -> ring_start=160512, ring_end=160544, Inside=1, Case=1
[Thread 5017] ✅ Checking Point (1.856185, 1.890241) -> ring_start=160544, ring_end=160576, Inside=0, Case=0
[Thread 5018] ✅ Checking Point (1.890241, 1.926197) -> ring_start=160576, ring_end=160608, Inside=1, Case=1
[Thread 5019] ✅ Checking Point (1.926197, 1.628537) -> ring_start=160608, ring_end=160640, Inside=0, Case=0
[Thread 5020] ✅ Checking Point (1.628537, 1.719846) -> ring_start=160640, ring_end=160672, Inside=1, Case=1
[Thread 5021] ✅ Checking Point (1.719846, 0.624062) -> ring_start=160672, ring_end=160704, Inside=0, Case=0
[Thread 5022] ✅ Checking Point (0.624062, 1.841609) -> ring_start=160704, ring_end=160736, Inside=1, Case=1
[Thread 5023] ✅ Checking Point (1.841609, 2.440763) -> ring_start=160736, ring_end=160768, Inside=0, Case=0
[Thread 5024] ✅ Checking Point (2.440763, 1.107200) -> ring_start=160768, ring_end=160800, Inside=0, Case=1
[Thread 5025] ✅ Checking Point (1.107200, 2.732481) -> ring_start=160800, ring_end=160832, Inside=0, Case=1
[Thread 5026] ✅ Checking Point (2.732481, 1.313252) -> ring_start=160832, ring_end=160864, Inside=0, Case=1
[Thread 5027] ✅ Checking Point (1.313252, 1.741158) -> ring_start=160864, ring_end=160896, Inside=0, Case=1
[Thread 5028] ✅ Checking Point (1.741158, 0.860890) -> ring_start=160896, ring_end=160928, Inside=0, Case=1
[Thread 5029] ✅ Checking Point (0.860890, 2.937694) -> ring_start=160928, ring_end=160960, Inside=0, Case=1
[Thread 5030] ✅ Checking Point (2.937694, 2.039180) -> ring_start=160960, ring_end=160992, Inside=0, Case=1
[Thread 5031] ✅ Checking Point (2.039180, 0.256194) -> ring_start=160992, ring_end=161024, Inside=0, Case=0
[Thread 5032] ✅ Checking Point (0.256194, 1.175985) -> ring_start=161024, ring_end=161056, Inside=1, Case=1
[Thread 5033] ✅ Checking Point (1.175985, 0.356183) -> ring_start=161056, ring_end=161088, Inside=0, Case=0
[Thread 5034] ✅ Checking Point (0.356183, 0.229974) -> ring_start=161088, ring_end=161120, Inside=0, Case=1
[Thread 5035] ✅ Checking Point (0.229974, 1.353019) -> ring_start=161120, ring_end=161152, Inside=1, Case=1
[Thread 5036] ✅ Checking Point (1.353019, 2.070329) -> ring_start=161152, ring_end=161184, Inside=1, Case=1
[Thread 5037] ✅ Checking Point (2.070329, 1.641618) -> ring_start=161184, ring_end=161216, Inside=0, Case=0
[Thread 5038] ✅ Checking Point (1.641618, 1.615045) -> ring_start=161216, ring_end=161248, Inside=1, Case=1
[Thread 5039] ✅ Checking Point (1.615045, 0.536258) -> ring_start=161248, ring_end=161280, Inside=0, Case=0
[Thread 5040] ✅ Checking Point (0.536258, 1.872488) -> ring_start=161280, ring_end=161312, Inside=1, Case=1
[Thread 5041] ✅ Checking Point (1.872488, 0.751724) -> ring_start=161312, ring_end=161344, Inside=0, Case=0
[Thread 5042] ✅ Checking Point (0.751724, 2.966227) -> ring_start=161344, ring_end=161376, Inside=1, Case=1
[Thread 5043] ✅ Checking Point (2.966227, 0.668941) -> ring_start=161376, ring_end=161408, Inside=0, Case=0
[Thread 5044] ✅ Checking Point (0.668941, 2.319236) -> ring_start=161408, ring_end=161440, Inside=1, Case=1
[Thread 5045] ✅ Checking Point (2.319236, 2.443457) -> ring_start=161440, ring_end=161472, Inside=0, Case=0
[Thread 5046] ✅ Checking Point (2.443457, 1.947815) -> ring_start=161472, ring_end=161504, Inside=0, Case=1
[Thread 5047] ✅ Checking Point (1.947815, 1.771363) -> ring_start=161504, ring_end=161536, Inside=0, Case=0
[Thread 5048] ✅ Checking Point (1.771363, 1.921186) -> ring_start=161536, ring_end=161568, Inside=1, Case=1
[Thread 5049] ✅ Checking Point (1.921186, 1.387922) -> ring_start=161568, ring_end=161600, Inside=0, Case=0
[Thread 5050] ✅ Checking Point (1.387922, 1.636706) -> ring_start=161600, ring_end=161632, Inside=1, Case=1
[Thread 5051] ✅ Checking Point (1.636706, 2.947582) -> ring_start=161632, ring_end=161664, Inside=0, Case=0
[Thread 5052] ✅ Checking Point (2.947582, 0.329685) -> ring_start=161664, ring_end=161696, Inside=0, Case=1
[Thread 5053] ✅ Checking Point (0.329685, 2.609927) -> ring_start=161696, ring_end=161728, Inside=0, Case=1
[Thread 5054] ✅ Checking Point (2.609927, 0.739890) -> ring_start=161728, ring_end=161760, Inside=0, Case=1
[Thread 5055] ✅ Checking Point (0.739890, 2.456226) -> ring_start=161760, ring_end=161792, Inside=0, Case=1
[Thread 5056] ✅ Checking Point (2.456226, 1.520461) -> ring_start=161792, ring_end=161824, Inside=0, Case=1
[Thread 5057] ✅ Checking Point (1.520461, 0.098445) -> ring_start=161824, ring_end=161856, Inside=0, Case=0
[Thread 5058] ✅ Checking Point (0.098445, 2.594012) -> ring_start=161856, ring_end=161888, Inside=1, Case=1
[Thread 5059] ✅ Checking Point (2.594012, 0.858574) -> ring_start=161888, ring_end=161920, Inside=0, Case=0
[Thread 5060] ✅ Checking Point (0.858574, 2.819427) -> ring_start=161920, ring_end=161952, Inside=1, Case=1
[Thread 5061] ✅ Checking Point (2.819427, 2.203924) -> ring_start=161952, ring_end=161984, Inside=0, Case=0
[Thread 5062] ✅ Checking Point (2.203924, 2.464803) -> ring_start=161984, ring_end=162016, Inside=1, Case=1
[Thread 5063] ✅ Checking Point (2.464803, 1.149542) -> ring_start=162016, ring_end=162048, Inside=0, Case=0
[Thread 5064] ✅ Checking Point (1.149542, 0.484205) -> ring_start=162048, ring_end=162080, Inside=0, Case=1
[Thread 5065] ✅ Checking Point (0.484205, 2.607264) -> ring_start=162080, ring_end=162112, Inside=0, Case=1
[Thread 5066] ✅ Checking Point (2.607264, 0.651939) -> ring_start=162112, ring_end=162144, Inside=0, Case=1
[Thread 5067] ✅ Checking Point (0.651939, 2.077195) -> ring_start=162144, ring_end=162176, Inside=0, Case=1
[Thread 5068] ✅ Checking Point (2.077195, 0.556202) -> ring_start=162176, ring_end=162208, Inside=0, Case=1
[Thread 5069] ✅ Checking Point (0.556202, 2.293518) -> ring_start=162208, ring_end=162240, Inside=0, Case=1
[Thread 5070] ✅ Checking Point (2.293518, 2.862866) -> ring_start=162240, ring_end=162272, Inside=1, Case=1
[Thread 5071] ✅ Checking Point (2.862866, 2.370858) -> ring_start=162272, ring_end=162304, Inside=0, Case=0
[Thread 5072] ✅ Checking Point (2.370858, 0.005674) -> ring_start=162304, ring_end=162336, Inside=0, Case=1
[Thread 5073] ✅ Checking Point (0.005674, 1.117843) -> ring_start=162336, ring_end=162368, Inside=0, Case=1
[Thread 5074] ✅ Checking Point (1.117843, 2.770588) -> ring_start=162368, ring_end=162400, Inside=1, Case=1
[Thread 5075] ✅ Checking Point (2.770588, 1.914085) -> ring_start=162400, ring_end=162432, Inside=0, Case=0
[Thread 5076] ✅ Checking Point (1.914085, 2.989351) -> ring_start=162432, ring_end=162464, Inside=1, Case=1
[Thread 5077] ✅ Checking Point (2.989351, 2.697678) -> ring_start=162464, ring_end=162496, Inside=0, Case=0
[Thread 5078] ✅ Checking Point (2.697678, 1.407772) -> ring_start=162496, ring_end=162528, Inside=0, Case=1
[Thread 5079] ✅ Checking Point (1.407772, 1.576242) -> ring_start=162528, ring_end=162560, Inside=0, Case=1
[Thread 5080] ✅ Checking Point (1.576242, 2.489029) -> ring_start=162560, ring_end=162592, Inside=1, Case=1
[Thread 5081] ✅ Checking Point (2.489029, 0.637544) -> ring_start=162592, ring_end=162624, Inside=0, Case=0
[Thread 5082] ✅ Checking Point (0.637544, 1.368279) -> ring_start=162624, ring_end=162656, Inside=1, Case=1
[Thread 5083] ✅ Checking Point (1.368279, 1.485399) -> ring_start=162656, ring_end=162688, Inside=0, Case=0
[Thread 5084] ✅ Checking Point (1.485399, 0.149879) -> ring_start=162688, ring_end=162720, Inside=0, Case=1
[Thread 5085] ✅ Checking Point (0.149879, 0.638958) -> ring_start=162720, ring_end=162752, Inside=0, Case=1
[Thread 5086] ✅ Checking Point (0.638958, 0.973763) -> ring_start=162752, ring_end=162784, Inside=1, Case=1
